ds,yhat,yhat_lower,yhat_upper
2019-09-27,12749.935330362525,8500.252810403905,16571.742633897895
2019-09-28,3343.438718469866,-486.5162323043468,7314.921789083506
2019-09-29,2156.4486833941937,-1792.7577376110005,5989.422930424528
2019-09-30,11313.961831106746,7285.283772427436,14979.290379680326
2019-10-01,13063.889649354041,8951.829575229407,16848.13861991298
2019-10-02,13182.484076814364,9036.215556604642,17004.921859471968
2019-10-03,12986.103448873,9264.492417938276,16742.407958667976
2019-10-04,12410.976937102841,8392.189055712555,16308.797054530753
2019-10-05,3218.0576177093444,-747.6420737397528,7275.454668893648
2019-10-06,2249.2394452856497,-1775.8407145503784,6297.325790749877
2019-10-07,11625.57405045681,7603.679783765537,15508.485264534766
2019-10-08,13590.978493376248,9543.751532397093,17724.197741466807
2019-10-09,13917.746062677707,10013.390502410035,17904.43811834735
2019-10-10,13918.397247108356,10144.538764352144,17932.440285523757
2019-10-11,13525.527091327165,9525.554691093774,17407.73931292536
2019-10-12,4496.737198701523,439.5788083849921,8823.373890238981
2019-10-13,3670.925860999125,-98.03267752880964,7559.815923557612
2019-10-14,13166.570555003627,8961.944649781379,17120.906140914834
2019-10-15,15225.492416186336,11004.23168016349,19227.052929311194
2019-10-16,15618.413451582266,11681.236506181529,19482.072667662444
2019-10-17,15656.842515822227,11631.243375803191,19716.214938324392
2019-10-18,15272.945411945368,11558.562597653814,19041.762325189495
2019-10-19,6224.486803368653,2172.60291880108,10384.852155979848
2019-10-20,5351.117129804636,1638.2714620101183,9197.05444014643
2019-10-21,14772.638777680451,10489.045311723727,18664.512805097827
2019-10-22,16732.741425862467,12551.632526268178,20694.861510979103
2019-10-23,17004.51793298355,13139.364896744997,21240.086248151212
2019-10-24,16902.29767802841,12929.692033168189,20776.42257428224
2019-10-25,16361.453866083139,12260.4393991655,20557.712836815896
2019-10-26,7143.273875004701,3008.785553541772,11240.34780517721
2019-10-27,6091.167432754144,2075.1122392570815,10257.011160749562
2019-10-28,15328.84864448084,11257.036516578137,19289.15913275777
2019-10-29,17103.983690987392,12933.621809496151,21021.55189995349
2019-10-30,17193.61755267428,13446.873126839751,21373.870829822965
2019-10-31,16915.918702339135,13095.620723483975,21063.909561859204
2019-11-01,16209.90030420067,12209.848107427852,20163.13538857838
2019-11-02,6840.208969383697,2490.428777783647,10749.00556129532
2019-11-03,5653.257733192905,1776.929989905657,9781.60863989206
2019-11-04,14775.341007133524,10913.34424670836,18760.512982662654
2019-11-05,16456.224876900997,12364.04090436184,20367.149447955046
2019-11-06,16474.527430544982,12442.510946377492,20297.419484831327
2019-11-07,16149.429137387384,12348.841058866736,20096.070307160982
2019-11-08,15420.37261486826,11603.914932554615,19366.964745664478
2019-11-09,6051.843335222817,2169.859291297608,10020.760162242712
2019-11-10,4889.508129425635,979.6071443339472,8822.111674780204
2019-11-11,14058.349117465568,10081.034865134658,17884.52978637531
2019-11-12,15806.285999908898,11953.136682730837,19860.709438625414
2019-11-13,15909.60065548397,11709.4899163447,19698.953188865107
2019-11-14,15684.703038885602,11651.016497817964,19751.361013425365
2019-11-15,15067.89642796657,11106.104705973701,19507.78967942956
2019-11-16,5820.232051297823,1719.7275308425346,9696.569909234508
2019-11-17,4783.728236515096,785.6853738249077,8795.944905202683
2019-11-18,14079.589835032511,9993.665160011466,18029.963343043575
2019-11-19,15951.918873248063,11974.822940433356,19956.009205006478
2019-11-20,16173.228324779719,12059.650638706204,20244.94724128403
2019-11-21,16056.295931797653,12083.294883395489,19898.088012156644
2019-11-22,15534.014090984489,11430.241559973885,19506.868591456547
2019-11-23,6364.323882494398,2503.1971769642673,10671.755722651204
2019-11-24,5386.506556287523,1576.5360676884627,9304.2065125674
2019-11-25,14719.466576374529,10666.544151082644,18719.52248078612
2019-11-26,16605.49572625162,12966.182983436851,20541.565303982425
2019-11-27,16815.828967368914,12477.760397816628,20866.48202319374
2019-11-28,16662.528046465104,12782.468371942241,20864.149439062374
2019-11-29,16078.34822785941,11799.51208745008,20039.38813460557
2019-11-30,6821.675896698872,2734.6296917397576,11228.6418368502
2019-12-01,5732.810328662321,1800.5228508653033,9894.52594940948
2019-12-02,14932.224021210717,10971.142753905131,19065.70985604321
2019-12-03,16664.291688306148,12513.517155527734,20414.481340082282
2019-12-04,16702.799498848413,12751.00553692031,20653.03899219962
2019-12-05,16362.771708448821,12536.460501650714,20362.099500956156
2019-12-06,15580.271452646388,11722.968391286504,19535.010100475407
2019-12-07,6117.265041095475,2192.7414435021064,9986.863858686658
2019-12-08,4817.824805786793,867.92120637686,8954.848709764774
2019-12-09,13806.306774235738,9977.487096468736,17895.729669995573
2019-12-10,15330.99522066248,11371.093206736918,19379.83191821512
2019-12-11,15169.527650900716,11250.270278691098,19302.351833761924
2019-12-12,14640.639325297234,10884.230647394168,18627.55095654227
2019-12-13,13683.885972616095,9962.535837047777,17508.755803775955
2019-12-14,4064.435805237912,-6.766901035734113,8184.930875808369
2019-12-15,2629.207502733554,-1322.1287354927322,6620.191956724677
2019-12-16,11504.991854952266,7316.297138253319,15464.225505860117
2019-12-17,12942.050309915376,8769.135687712305,17165.40046931005
2019-12-18,12719.504920415906,8805.869541934295,16547.827151338057
2019-12-19,12157.059457405652,8340.034552087469,16606.217649787737
2019-12-20,11194.710717662394,7256.463286952113,14987.212053338902
2019-12-21,1597.5412168494713,-2270.553685861842,5674.625294125749
2019-12-22,211.86972158405115,-3821.9061513631,4184.639680105325
2019-12-23,9163.396814348549,5209.910717631526,13212.837702135486
2019-12-24,10700.837967729494,6564.823530475562,14628.047034787844
2019-12-25,10601.35760846893,6624.490821901454,14729.310836057168
2019-12-26,10182.342704330309,6219.4102397153365,14482.347638712581
2019-12-27,9381.173482208153,5094.545078059022,13504.897628515553
2019-12-28,-39.91909932832823,-4002.993368712468,4152.148557636051
2019-12-29,-1237.6343435936287,-5137.44602424658,2973.3573514197046
2019-12-30,7910.614180186817,3902.7646142482613,11992.743155954016
2019-12-31,9650.402343492187,5303.508557274435,13521.074473198565
2020-01-01,9755.798624579445,5896.705381786839,13241.982392859689
2020-01-02,9541.203607359806,5581.316244120657,13599.92075827811
2020-01-03,8941.181869685275,4895.641242007356,13059.503139643339
2020-01-04,-284.6255153069833,-4473.362963572064,3548.825611899652
2020-01-05,-1295.2343065214682,-5369.887436205982,2901.0250813035436
2020-01-06,8029.93819808584,3857.469044714873,12366.756633380179
2020-01-07,9934.807020364082,5906.305455939657,13804.217566026298
2020-01-08,10192.143152783596,6389.395906469634,14382.589169083696
2020-01-09,10115.423609841902,6004.639702309722,14115.297010334527
2020-01-10,9638.663937542047,5576.978273361179,13934.140275074127
2020-01-11,521.3216612858942,-3732.5552425586257,4443.894866067432
2020-01-12,-395.4552601495707,-4272.038056015831,3730.5961067554763
2020-01-13,9009.400211012653,5130.961194621037,12716.24236561374
2020-01-14,10980.573922622925,7033.35631141111,15121.18750869079
2020-01-15,11291.853701052509,7100.831065934205,15603.735469192805
2020-01-16,11257.933840254149,7199.276530256037,15351.770483553384
2020-01-17,10814.198353998954,6824.626277311236,14464.932809386504
