ds,yhat,yhat_lower,yhat_upper
2020-01-15,15196.199083652044,10821.825698798884,19690.234710559616
2020-01-16,15170.104433004795,10554.197757809141,19536.050974165897
2020-01-17,14595.212956636724,9656.506024725946,19043.049349003173
2020-01-18,6508.516264467382,2169.3995536490825,11131.454823206675
2020-01-19,5126.50565193331,417.6509068238855,9789.174279301817
2020-01-20,14094.6966690702,9325.855288770837,18679.905948024825
2020-01-21,16370.795719264715,12207.785074957446,21105.93688585946
2020-01-22,16591.418994707088,12205.61903067746,21037.26146706316
2020-01-23,16500.37806362463,11782.51647464367,21105.271268383072
2020-01-24,15857.607158561628,11551.804488582435,20584.83319873938
2020-01-25,7702.5932729429705,3308.1809580657114,12502.056683361092
2020-01-26,6254.131202501268,1999.6292051835583,11106.307132110904
2020-01-27,15159.796083087427,10620.47071081548,19746.16406410607
2020-01-28,17379.065833751647,12679.372125245316,21920.245551378324
2020-01-29,17550.00473950275,13180.44245554475,21937.0902447079
2020-01-30,17417.52317301197,12857.766015611996,22233.95515400425
2020-01-31,16742.288934222328,12181.420300422926,21257.4065622234
2020-02-01,8564.151481119703,4210.772066381927,13077.541871408643
2020-02-02,7101.901092514094,2224.8890725328893,11794.513924285106
2020-02-03,16002.755161133175,11448.100602132405,20797.07860805074
2020-02-04,18225.503432378904,13541.828901403827,23066.213430522766
2020-02-05,18407.22260355809,13779.467702720483,22853.41219508964
2020-02-06,18291.574268091663,13833.944520875093,22880.60623532186
2020-02-07,17637.760498099287,13024.67139343912,22297.598979811395
2020-02-08,9483.997020216733,4837.963343541088,13833.55151246328
2020-02-09,8047.324609186464,3745.82406247168,12679.302029875711
2020-02-10,16973.149422809784,12226.815103977728,21619.398373012064
2020-02-11,19218.44260055555,14401.103243785961,23764.561384368786
2020-02-12,19418.508069622374,14902.753014538897,24035.710475496788
2020-02-13,19315.331131880746,14803.894084921254,23902.1036915427
2020-02-14,18666.58081187292,14086.21625825368,23524.41146460429
2020-02-15,10509.12473805363,5696.816675932364,14917.873537856489
2020-02-16,9058.876159835003,4460.064205303803,13469.692255673242
2020-02-17,17960.36298741468,13343.145107513074,22742.557120784713
2020-02-18,20169.94854558927,15594.76646492631,24536.92870529467
2020-02-19,20322.612572498758,15748.013959462198,25049.09343512235
2020-02-20,20160.30485112674,16048.50275435617,24816.73877396743
2020-02-21,19440.94449577799,15279.774365630832,24487.15039883811
2020-02-22,11201.923931427831,6567.630533905023,16097.051729903793
2020-02-23,9659.937645731588,5111.811810133909,14312.143050733195
2020-02-24,18460.526275472,14026.567654171538,23359.89660246236
2020-02-25,20561.266565583333,15967.51865004019,25092.7312355509
2020-02-26,20598.516728657934,16015.541552077093,24963.429195657973
2020-02-27,20315.730706588023,15434.66252825391,24948.231435083635
2020-02-28,19472.415556294407,14812.308814817377,24212.737004816932
2020-02-29,11107.592247195886,6570.70085596271,15618.529123156222
2020-03-01,9439.581215059654,4305.51309840958,13883.50634248965
2020-03-02,18115.504477299037,13491.583485129808,22477.70730825321
2020-03-03,20094.43603575215,15438.905987016435,24804.81014389388
2020-03-04,20014.111190294847,15211.592240518721,24687.627511269504
2020-03-05,19619.20925096036,15210.661192250607,23927.631117544548
2020-03-06,18670.284697885516,14011.418552411393,23543.073641018287
2020-03-07,10207.207746729544,5666.744687790763,15053.919588045057
2020-03-08,8448.936145570744,3824.0534243035017,13247.619218346656
2020-03-09,17043.01029380671,12647.653586452681,21652.911627400976
2020-03-10,18948.70349182816,14232.11199277779,23587.259350306904
2020-03-11,18803.737827747478,14155.581572980378,23602.025912671852
2020-03-12,18352.57986522134,13669.902607238273,22831.322062777832
2020-03-13,17355.390684119797,12795.127271199477,21993.065788268956
2020-03-14,8851.490554170941,4603.720654077918,13456.45316012598
2020-03-15,7059.159244112741,2404.2704653541955,11752.469668155805
2020-03-16,15625.163108764707,11317.523590461404,20477.087313601525
2020-03-17,17507.93971798748,12453.198277299774,21735.66767666438
2020-03-18,17344.34942456374,13025.340097366472,21814.015815475992
2020-03-19,16878.006892788093,12264.660985256438,21637.59089661601
2020-03-20,15868.265998921808,11476.903865202146,20670.95120859202
2020-03-21,7353.717276899323,2944.2257578766234,11755.543654458872
2020-03-22,5552.017872565943,689.4489386520063,10181.955422506157
2020-03-23,14109.44420484627,9453.321424813226,18638.632180207176
2020-03-24,15984.097280135318,11231.859433634565,20495.025569663685
2020-03-25,15812.66938526315,11123.833598457699,20675.165368779184
2020-03-26,15338.784677832955,10581.05794093353,19947.805389540576
2020-03-27,14321.986763898753,9656.486759711244,19042.37806210483
2020-03-28,5801.232306971764,1423.205211963287,10315.715915842153
2020-03-29,3994.7106979299897,-1011.4710454975722,8653.311728744211
2020-03-30,12549.380245076352,7877.29986795221,16679.344479961484
2020-03-31,14424.151278821286,10106.91924561586,18709.860940979142
2020-04-01,14256.625519189922,9850.974698351358,19000.70119150144
2020-04-02,13791.40500606482,9184.817108204634,18405.05482009522
2020-04-03,12789.044598856373,8329.025034986053,17755.113816591835
2020-04-04,4289.5081169458035,-415.72943682531695,8582.970206700778
2020-04-05,2511.949259018178,-2176.4866163973993,6885.767788523792
2020-04-06,11104.208920518142,6568.844537177999,15451.425018866612
2020-04-07,13025.960479106896,8293.815627004935,17357.146088226298
2020-04-08,12915.413559601528,8374.009020236606,17808.885054922448
2020-04-09,12517.590689469807,8324.652272000018,17123.866719715712
2020-04-10,11593.25188505854,7270.818918003112,16027.270926814475
2020-04-11,3182.3281620741536,-1346.037142914285,7864.2956775819775
2020-04-12,1503.6858944024916,-2887.47198408841,5809.838054004546
2020-04-13,10204.614266371604,5681.620882551135,14953.873263746691
2020-04-14,12243.967836091742,7854.763732819586,16880.20800416869
2020-04-15,12258.874975807965,7940.674773311617,16678.218295035756
2020-04-16,11993.026653889687,7694.945446012149,16610.22997498567
2020-04-17,11205.620447237077,6479.849190535414,15579.20993142959
2020-04-18,2934.8204235952353,-1570.7453263883654,7399.421791768898
2020-04-19,1397.5542689189679,-3229.799861906136,5904.064602052467
2020-04-20,10239.039174384157,5593.786548575881,14925.463979148091
2020-04-21,12415.967605823236,7814.27371348364,16932.88640233482
2020-04-22,12563.262685634183,7706.56059144104,17370.94187307878
2020-04-23,12422.416500736119,7834.469553024971,17104.394704273356
2020-04-24,11750.484988972885,7163.468971018074,16350.037987761383
2020-04-25,3583.598753704281,-1192.6507904964299,8325.30815234037
2020-04-26,2136.809872227229,-2248.219659180115,6754.091995654576
2020-04-27,11053.664917577104,6468.944066171333,15953.374740590401
2020-04-28,13289.434070773501,8694.43864821984,17981.930944558415
2020-04-29,13477.904888133091,8762.350862430063,18075.208619912395
2020-04-30,13359.75298653531,8843.566679556876,18038.063009986254
2020-05-01,12691.562387188302,8434.230217791277,17110.061052435325
2020-05-02,4509.35412276373,-365.567466081172,8866.164243787909
2020-05-03,3028.442614229657,-1433.6607206325464,7597.068717364587
2020-05-04,11924.781699024914,7373.990605435508,16507.241456242402
2020-05-05,14122.869944226784,9745.993867326308,18884.872582184988
2020-05-06,14257.844078171001,9412.947356533463,18862.98640617009
2020-05-07,14072.05289643706,9242.506307782913,18816.365604782826
2020-05-08,13324.04498154526,8554.499407020241,17712.720624799418
2020-05-09,5052.057521755408,662.4584950086991,9934.538890709928
2020-05-10,3473.8266187252493,-1242.4009382029028,8263.36063601106
2020-05-11,12236.109991397072,7737.63363166496,16838.20423986857
2020-05-12,14297.852989686016,9457.915765883023,18098.624650603753
2020-05-13,14296.907844965826,9765.047821213517,18931.780406467216
2020-05-14,13978.320074724612,9527.570633005686,18554.638151065355
2020-05-15,13103.256690723018,8518.620515615456,17745.361406303382
2020-05-16,4712.4369310493585,207.50882883647796,9170.056620694071
2020-05-17,3025.8872939715893,-1330.5476580678467,7334.696768091427
2020-05-18,11692.413107341563,7257.871974779246,16136.229987069919
2020-05-19,13672.718779354107,8969.712808274839,18053.289071947613
2020-05-20,13606.08776390304,8943.177208718434,18089.250896151825
2020-05-21,13238.637113634197,8452.383915432249,17753.00137301681
2020-05-22,12332.222047811398,7804.4516143192905,17219.60096684029
2020-05-23,3927.8518397205144,-865.233732034565,9102.495003544067
2020-05-24,2245.439175182213,-2304.5324645907626,6746.95062455681
2020-05-25,10933.275371668968,6467.470858490138,15853.04412982655
2020-05-26,12951.16353623859,8188.475712680912,17531.172379801104
2020-05-27,12937.120407858329,8460.628632259088,17350.86627065863
2020-05-28,12635.661254513943,8296.417718936118,17218.044199486234
2020-05-29,11806.742548844897,7328.3087817113865,16695.141038273963
2020-05-30,3489.2228381583845,-1141.59871678928,8104.651550002303
2020-05-31,1900.662909520437,-2814.2121929809987,6330.925094642188
2020-06-01,10686.856449267134,6132.665695524531,15408.08315551181
2020-06-02,12805.02197814695,8259.82922484104,17319.34981223368
2020-06-03,12890.565431273448,8128.000960906517,17136.287660765778
2020-06-04,12685.426332838411,7739.953215441403,17418.463341015646
2020-06-05,11947.080858284755,7383.654883762882,16175.797653845731
2020-06-06,3712.0607915361616,-884.9816814268245,7980.8979201658785
2020-06-07,2195.8081265559613,-2330.400827502402,6714.61872889293
2020-06-08,11042.255249406628,6467.146168860199,15577.615297361888
2020-06-09,13207.060336943043,8637.79366509644,17902.885727821413
2020-06-10,13324.406340440652,8712.504201039783,18330.582010893926
2020-06-11,13135.375670985137,8376.885148661586,17410.068384018283
2020-06-12,12396.973232413631,7847.520614027998,17045.330806470363
2020-06-13,4145.65636331492,-464.15786852743895,8703.804783473339
2020-06-14,2597.191201290767,-1720.6409483326336,7106.578050057525
2020-06-15,11396.225384891855,6929.092708150326,15813.539437072875
2020-06-16,13499.506921737957,9089.51344676428,17876.030371907014
2020-06-17,13542.65799354219,8756.19341499304,18388.35868867467
2020-06-18,13268.516413722245,8558.813452662023,17874.889766957163
2020-06-19,12436.118166680497,7717.15609382776,17068.752615599013
2020-06-20,4084.1805368021624,-768.347858267244,8766.790523742606
2020-06-21,2430.9064279016075,-2307.1716706327647,6998.58552604719
2020-06-22,11123.500992015528,6503.377908707478,15827.482289096832
2020-06-23,13121.331684803106,8352.941890908472,17543.19606225492
2020-06-24,13062.641865368149,8407.417883148652,17717.240932877117
2020-06-25,12692.832027202092,8264.785051955138,17193.07048464935
2020-06-26,11773.383455100808,7344.211016272244,16338.366922667297
2020-06-27,3345.285144149195,-1180.340003936879,7522.696643392796
2020-06-28,1628.7858426748971,-2827.327003817296,6257.632234063004
2020-06-29,10272.86350354579,5791.9747195258,14785.358816663793
2020-06-30,12238.344306059416,7442.2491501584545,17039.748457361384
2020-07-01,12164.582266721254,7637.095464323074,16494.97672648833
2020-07-02,11797.714263742628,6902.342804967696,16386.876264476836
2020-07-03,10899.565829658828,6291.479770836391,15916.625607058922
2020-07-04,2520.0550743680296,-1974.9142546323,6960.987478186761
2020-07-05,869.9859934613605,-3414.938321200841,5253.751432364266
2020-07-06,9597.484983076822,5052.4884251606945,14223.226240863174
2020-07-07,11662.150940700474,6861.784562946295,16293.370347079757
2020-07-08,11701.760339506156,7084.5611395947035,16131.933412710614
2020-07-09,11460.555355165965,6922.000760734597,15933.427739103585
2020-07-10,10698.189643668107,5899.956432415919,15257.703004496409
2020-07-11,2453.192074917839,-2193.1288821511534,7267.22858487643
2020-07-12,942.7694302452164,-3504.526432715241,5633.154990603514
2020-07-13,9812.339193978412,4974.059300615436,14238.831557111649
2020-07-14,12018.723174548384,7378.746044961045,16713.600937101623
2020-07-15,12196.911306305625,7495.130625168611,16648.83281710671
2020-07-16,12088.408590443625,7985.197144137078,16808.245884435964
2020-07-17,11450.238502804423,6780.29807793303,16161.36429657888
2020-07-18,3318.4619363771544,-1248.0452693405384,8083.27449497038
2020-07-19,1908.031509780919,-2290.6972634189688,6297.996948167838
2020-07-20,10862.371280243917,6327.188730042165,15403.059498176288
2020-07-21,13136.611612139983,8546.019115505485,17925.28036890169
2020-07-22,13364.38769673061,8419.503188744984,18072.733626823225
2020-07-23,13286.213970315006,8802.808304836932,17869.76066894128
2020-07-24,12658.50720716505,8109.375596147844,17933.115680707517
2020-07-25,4517.116972909463,-243.02177779003046,8830.902140101969
2020-07-26,3077.183064196911,-1371.6248353086132,7586.044560479377
2020-07-27,11982.709946748299,7221.9512763205075,16394.558212768923
2020-07-28,14189.788095269667,9804.66196334643,18535.754930956307
2020-07-29,14333.371056892547,9839.205604829354,18685.43362391593
2020-07-30,14155.620977129121,9649.02793625703,18812.77961324289
2020-07-31,13414.896010998222,8737.010115855779,18186.571733876637
2020-08-01,5149.239090436482,558.1144146943997,10174.643100947122
2020-08-02,3576.1885816656277,-967.6008393290173,8394.415969028234
2020-08-03,12342.30185476,7731.239766996259,17155.172704838234
2020-08-04,14406.322759573879,9648.899314142607,18582.34673639813
2020-08-05,14405.902978370124,9676.89428965609,19156.144777336878
2020-08-06,14085.891175297063,9128.329700219845,18331.45769575352
2020-08-07,13207.264555961236,8652.782946600857,17745.01395311305
2020-08-08,4810.563482361486,-27.867281090471128,9166.567522443098
2020-08-09,3115.6508106359133,-1217.974041661602,7808.27509441661
2020-08-10,11771.188044808365,7087.315368860264,16233.4387460991
2020-08-11,13737.76028566684,9175.333058105505,18123.91224747867
2020-08-12,13654.560825570092,9189.914684946467,18265.25337560191
2020-08-13,13267.650066455557,8724.380172852605,18042.402762292913
2020-08-14,12338.863993741066,7967.717288547207,16704.82072734353
2020-08-15,3909.233319925892,-807.7759715295543,8508.617658114046
2020-08-16,2198.7352754197173,-2689.187655308899,6966.76053584894
2020-08-17,10855.770282159405,5867.57845188447,15466.607650296473
2020-08-18,12840.295465673815,8407.273780465832,17050.507403465508
2020-08-19,12790.525663118071,7878.832636743171,17249.081439297373
2020-08-20,12451.216248837114,8160.60629978801,16994.838184075445
2020-08-21,11582.602497629421,7004.312590165573,15929.63445040728
2020-08-22,3223.855941367732,-1580.0217548283554,8067.771698640144
2020-08-23,1592.878905224332,-2590.612670183306,6129.495902149847
2020-08-24,10335.828551936229,5878.294472436935,15027.664390852424
2020-08-25,12410.301384180739,7864.8500646204675,17094.298413543092
2020-08-26,12452.0877783376,7942.947480576596,17155.698901040698
2020-08-27,12203.50973307077,7597.130789462794,16904.460125044625
2020-08-28,11422.415379809448,6894.387091271705,16039.011236715416
2020-08-29,3145.689530759303,-1732.2456260999297,7537.201749127581
2020-08-30,1589.100285174557,-3321.2507017368494,6180.039856229368
2020-08-31,10396.871897261786,5955.924918552668,14711.75772663678
2020-09-01,12524.913792299081,7766.113160987959,16467.62850545342
2020-09-02,12607.614327996702,8016.648724897488,17195.03560338437
2020-09-03,12386.211611790086,7576.029746247148,17194.63049001935
2020-09-04,11617.814177597698,7298.179196898789,16285.166925624912
2020-09-05,3338.9301872928672,-1476.1659101405976,8207.78641272488
2020-09-06,1765.3247318501653,-3071.9696342486236,6378.282143230761
2020-09-07,10541.595147994809,6180.348039505585,15298.807124487173
2020-09-08,12624.394125547758,8159.246290062852,17279.52641016721
2020-09-09,12649.209266816702,8166.82139689203,16879.31510002633
2020-09-10,12358.711651232443,7954.813867168149,16884.74147384185
2020-09-11,11511.746622251232,6847.742936863312,16259.905794170272
2020-09-12,3146.8260491595393,-1526.0829116184004,7634.025128672198
2020-09-13,1481.9423735471773,-3500.29631557009,5959.897230548729
2020-09-14,10164.095241024233,5672.255129830444,14637.50771202244
2020-09-15,12152.461501041955,7775.277349823034,16327.743248525649
2020-09-16,12085.118349845392,7501.691090952868,16618.770097608056
2020-09-17,11707.333368749889,7035.111371308063,16223.484564416165
