ds,yhat,yhat_lower,yhat_upper
2019-09-28,68.76831341634625,-36.36359615830999,165.35308066159058
2019-09-29,66.66259962671768,-39.38396936795801,176.9502489883246
2019-09-30,299.8156519504889,198.74320542002948,407.03335609450824
2019-10-01,344.333677369482,241.16186962076165,450.24447713666325
2019-10-02,343.1578085748754,247.35800286837295,448.2560246697684
2019-10-03,315.6430157568614,216.52638184176774,424.2055943101444
2019-10-04,263.0065253081677,157.71248265716,364.8555998025277
2019-10-05,60.129147058690705,-37.336814365952975,163.49039597354644
2019-10-06,60.52678617810625,-47.232727945750064,159.4839128098407
2019-10-07,296.34220199902916,189.5823865768643,396.32221090110437
2019-10-08,343.63840996046764,238.09776598960033,454.9613787501388
2019-10-09,345.3091663058198,233.34199895196406,454.02153635269775
2019-10-10,320.65879956115293,226.09576294911892,427.8971375147645
